ссылка на товар,бренд,наименование,промо цена,регулярная цена,id товара
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-s-olenem-risom-i-morkovyu-800g.html,UNICA,"Корм сухой для собак мелких пород, с оленем, рисом и морковью, 800 гр.",629,629,159370
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/Dr_Alders_My_Lord_Sensetive_konservirovannyy_korm_dlya_sobak_yagnenok_1230_g_1016857.html,Dr. Alder's,"Мой Лорд Сенситив консервы для собак с чувствительным пищеварением,кусочки ягненка и рис в желе, 1,23 кг",465,465,47001
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/avva-kons-100g-dlya-sobak-yagnenok.html,Aвва,"Adult Консервы для взрослых собак всех пород, с ягненком, 100 гр.",99,99,147531
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-dlya-sobak-standart-hills-s-kuricey-pak-2-5kg.html,Hill's,"Science Plan Сухой корм для взрослых собак средних пород для поддержания иммунитета, с курицей, 2,5 кг",2489,2489,82182
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Hills_suhoy_korm_dlya_shchenkov_melkih_i_karlikovyh_porod_kuritsey.html,Hill's,"Science Plan Сухой корм для щенков мелких пород для поддержания здорового роста и развития, с курицей, 1,5 кг",1705,1705,48572
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-dlya-sobak-srednikh-porod-indeyka-s-ovoshchami-2-kg.html,DELICANA,Корм для собак средних пород индейка с овощами 2 кг,723,850,148360
https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/konservy-dlya-shchenkov-nezhnye-kusochki-cyplenka-v-zhele-100g.html,Aвва,"Влажный корм (консервы) для щенков, с нежными кусочками цыпленка в желе, 100 гр.",65,65,157694
https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Purina_VetDieta_suh_3kg_Dsobak_patologiya_pecheni_HP_1015900.html,PRO PLAN® Veterinary Diets,"Veterinary Diets HP Hepatic сухой корм для щенков и взрослых собак для поддержания функции печени при хронической печеночной недостаточности, 3 кг",4999,4999,31904
https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Purina_Veterinary_Diets_DRM_dieticheskiy_suhoy_korm_dlya_sobak_pri_dermatozah.html,PRO PLAN® Veterinary Diets,"DRM Dermatosis Сухой диетический корм для собак при дерматозах и выпадении шерсти, 12 кг",15985,15985,49081
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Eukanuba_Adultarge_suhoy_korm_dlya_sobak_krupnyh_porod_kuritsa.html,Eukanuba,"Adult Large Breed корм для собак крупных и очень крупных пород старше 1 года, с курицей, 15 кг",5899,5899,42301
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/konservy-dlya-malenkih-sobak-kusochki-nezhnoy-telyatiny-v-zhele-100g.html,Aвва,"Влажный корм (консервы) для маленьких собак, с кусочками нежной телятины в желе, 100 гр.",65,65,157688
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Puppyall_suhoy_korm_dlya_shchenkov_melkih_porod_kuritsa_i_ris.html,PRO PLAN®,"Opti Start сухой корм для щенков для мелких и карликовых пород с курицей, 3 кг",2152,2689,31750
https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Purina_Veterinary_Diets_JM_dieticheskiy_suhoy_korm_dlya_sobak_pri_patologii_sustavov.html,PRO PLAN® Veterinary Diets,"JM Joint Mobility Сухой диетический корм для щенков для поддержки работы суставов, 12 кг",15985,15985,64591
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/konservy-dlya-sobak-s-yagnenkom.html,Berkley,"Консервы для собак с ягненком, 100гр.",125,125,138989
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Hills_suhoy_korm_dlya_sobak_miniatyurnyh_porod_s_chuvstvitelnym_pishchevareniem_kuritsa.html,Hill's,"Science Plan Sensitive Stomach & Skin Сухой корм для взрослых собак мелких пород с чувствительной кожей и (или) пищеварением, с курицей, 1,5 кг",2095,2095,42474
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/optisavour-adult-vlazhnyy-korm-dlya-sobak-c-utkoy-v-souse-85g.html,PRO PLAN®,"Opti Savour влажный корм для взрослых собак для мелких пород с уткой, в соусе, 85 г",75,93,129572
https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Purina_Veterinary_Diets_NF_dieticheskiy_suhoy_korm_dlya_sobak_pri_patologii_pochek_pak__3kg_1002947.html,PRO PLAN® Veterinary Diets,"NF Renal Function Сухой диетический корм для собак при хронической почечной недостаточности, 3 кг",4705,4705,42632
https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/ppvd-ur-sobaka-mochevydsistema-4h1-5kg.html,PRO PLAN® Veterinary Diets,"Veterinary Diets UR Urinary сухой корм для взрослых собак для взрослых собак для растворения струвитных камней, 1,5 кг",2615,2615,120479
https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/konservy-dlya-sobak-s-govyadinoy-100g.html,Berkley,"Консервы для собак с говядиной, 100гр.",125,125,138987
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_Dachshund_28_Adult_suhoy_korm_dlya_sobak_porody_Taksa.html,Royal Canin,"Dachshund Adult корм для собак породы такса старше 10 месяцев, 1,5 кг",1263,1485,42389
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-starshe-8-let-yorkshirskiy-terer.html,Royal Canin,Корм сухой для собак старше 8 лет Йоркширский терьер,1373,1615,110715
https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/korm-vlazhnyy-dlya-sobak-k-d-dlya-pochek-370g.html,Hill's,"Prescription Diet k/d Влажный диетический корм (консервы) для собак при хронической болезни почек, с курицей, 370 гр.",554,615,159197
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/konservy-dlya-malenkih-sobak-kusochki-govyadiny-v-zhele-100g.html,Aвва,"Влажный корм (консервы) для маленьких собак, с кусочками говядины в желе, 100 гр.",65,65,157686
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/korm-konservirovannyy-dlya-sobak-i-shchenkov-chetveronogiy-gurman-golden-line-muss-s-govyadinoy-100-g.html,Четвероногий Гурман,"Корм консервированный для собак и щенков Golden line Мусс с говядиной,100г",145,145,108455
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_suhoy_dlya_sobak_Gurman_Momentalnaya_kasha_Knyageskaya_grechkaris_bn_300g_1019336.html,Четвероногий Гурман,"Золотые рецепты каша Княжеская для собак, 300 г",225,225,31684
https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/Gurman_konservirovannyy_korm_dlya_shchenkov_Myasnoe_assorti_s_govyadinoy_bn__340g_1015444.html,Четвероногий Гурман,"Консервы для щенков, мясное ассорти с говядиной, 340 г",189,189,42114
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/farmina-n-d-nizkozernovoy-dog-layt-kurica-spelta-oves-i-granat-dlyavzroslyh-sobak-mini-800g.html,Farmina,"Mini Light низкозерновой сухой корм для взрослых собак мелких пород, с курицей, спельтой, овсом и гранатом, 2,5кг",3195,3195,137271
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-mini-porod-dermakmfort.html,Royal Canin,"Mini Dermacomfort сухой корм для собак маленьких пород, склонных к кожным раздражениям и зуду, 1кг",1127,1127,98480
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/AVVA_konservirovannyy_korm_dlya_sobak_melkih_porod_kusochki_kuritsy_s_govyadinoy_v_gele_100_g_1016265.html,Aвва,"Консервы для собак мелких пород, с кусочками курицы и говядиной в желе, 100 гр.",65,65,42054
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_suhoy_dlya_sobak_Gurman_Momentalnaya_kasha_Bogatyrskaya_risovsyankabn__300g_1019335.html,Четвероногий Гурман,"Золотые рецепты каша Богатырская для собак, 300г",225,225,31679
https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/konservy-dlya-sobak-s-indeykoy-100g.html,Berkley,"Консервы для собак с индейкой, 100гр.",125,125,138993
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/konservy-dlya-malenkih-sobak-myasnoe-assorti-kusochki-v-zhele-100g.html,Aвва,"Влажный корм (консервы) для маленьких собак, с кусочками мясного ассорти в желе, 100 гр.",65,65,157690
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-malyh-porod-s-indeykoy.html,Sirius,"Корм сухой для взрослых собак малых пород, с индейкой, 2 кг",899,899,146289
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/vlazhnyy-korm-nabor-dlya-vzroslykh-sobak-melkikh-i-karlikovykh-porod-s-utkoy-v-souse-s-lososem-v-souse-10-85g.html,PRO PLAN®,"Набор паучей для собак мелких пород с уткой, лососем в соусе, 10х85 гр.",747,829,155699
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/pro-plan-natur-el-cob-vzrmelpor-yagn-7kg.html,PRO PLAN®,"Nature Elements сухой корм для взрослых собак для мелких и карликовых пород с ягненком, 2 кг",2043,2043,131699
https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/korm-suhoy-dlya-sobak-ha-pri-allergii-mesh-11kg.html,PRO PLAN® Veterinary Diets,"HA Hypoallergenic Сухой диетический корм для собак при пищевой непереносимости, 11 кг",16829,16829,157383
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-mini-porod-s-indeykoy-i-risom1.html,AlphaPet,"Сухой корм для собак мини пород с индейкой и рисом, 500 г",515,515,146250
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-dlya-sobak-melkih-porod-govyadina-s-ovoshchami.html,DELICANA,"Корм для собак мелких пород говядина с овощами, 1.5 кг",612,719,142912
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-mini-porod-s-yagnenkom-i-risom.html,AlphaPet,"WOW Сухой корм для собак мини пород с ягненком и рисом, 900 г",599,599,146246
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_suhoy_korm_dlya_shchenkov_porody_Yorkshirskiy_terer.html,Royal Canin,"Yorkshire Terrier Junior корм для щенков породы йоркширский терьер в возрасте до 10 месяцев, 1,5 кг",1331,1565,42381
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/konservy-dlya-sobak-vseh-porod-cyplenok-tykva-240g.html,Aвва,"Adult Консервы для взрослых собак всех пород, цыпленок и тыква, 240 гр.",143,143,149596
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_sobak_Gurman_kasha_ris_s_ovoshchami.html,Четвероногий Гурман,"Хлопья рисовые с морковью для собак, 400 г",175,175,42294
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/monge-dog-monoproteico-solo-konservy-dlya-sobak-pashtet-iz-krolika-150g.html,Monge,"Monoprotein консервы для собак, с кроликом, 150 г",279,279,82070
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_sobak_Gurman_kasha_grechka_s_ovoshchami.html,Четвероногий Гурман,"Хлопья гречневые с морковью для собак, 400 г",223,223,42292
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-dlya-sobak-srednih-porod-losos-s-risom.html,DELICANA,"Корм для собак средних пород лосось с рисом, 2 кг",919,919,142917
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/korm-konservirovannyy-dlya-sobak-i-shchenkov-chetveronogiy-gurman-golden-line-muss-s-indeykoy-100-g.html,Четвероногий Гурман,"Корм консервированный для собак и щенков Golden line Мусс с индейкой,100г",145,145,108457
https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/premium-dog-puppy-and-junior-small-s-kuritsey-dlya-shchenkov-i-molodykh-sobak.html,Brit,"Premium Dog Puppy and Junior Small с курицей для щенков и молодых собак, 1 кг",396,495,139888
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_Pug_Adult_suhoy_korm_dlya_sobak_porody_Mops.html,Royal Canin,"Pug Adult корм для собак породы мопс от 10 месяцев, 1,5 кг",1263,1485,42393
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/vlazhnyy-korm-nabor-dlya-vzroslykh-sobak-melkikh-i-karlikovykh-porod-s-govyadinoy-v-souse-s-kuritsey-v-souse-10-85g.html,PRO PLAN®,"Набор паучей для собак мелких пород с говядиной, курицей в соусе, 10х85 гр.",747,829,155697
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_suhoy_korm_dlya_vzroslyh_sobak_v_vozraste_ot_10_mesyatsev_do_8let.html,Royal Canin,"Mini Indoor Adult, корм сухой для взрослых собак в возрасте от 10 месяцев, 3кг",2485,2485,42426
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-srednih-porod-s-yagnenkom.html,Grand Prix,"Корм сухой для собак средних пород с ягненком 2,5 кг",1279,1279,145563
https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/korm-vlazhnyy-dlya-sobak-krolik.html,Crave,"Корм консервированный полнорационный для собак всех пород старше 1 года с кроликом, 85 г",105,105,134308
https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/korm-vlazhnyy-dlya-sobak-yagnenok.html,Crave,"Корм консервированный полнорационный для собак всех пород старше 1 года с ягненком, 85 г",105,105,134310
https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/premium-dog-puppy-and-junior-large-and-giant-s-kuritsey-dlya-shchenkov-i-molodykh-sobak-krupnykh-i-gigantskikh-porod.html,Brit,"Premium Dog Puppy and Junior Large and Giant с курицей для щенков и молодых собак крупных и гигантских пород, 15 кг",5355,5355,139893
https://4lapy.ru/catalog/sobaki/sp-korm-d-sob-ideal-pishchevarenie-2-5kg.html,Hill's,"Science Plan Perfect Digestion Сухой корм для взрослых собак средних пород для поддержания здоровья пищеварения и питания микробиома, с курицей и коричневым рисом, 2.5 кг",2819,2819,135938
https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/konservy-dlya-sobak-s-koninoy.html,Berkley,"Консервы для собак с кониной, 100гр.",125,125,138991
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/konservy-dlya-sobak-melkih-porod-s-kusochkami-kuricy-v-zhele-100g.html,Aвва,"Влажный корм (консервы) для собак мелких пород, с кусочками курицы в желе, 100 гр.",65,65,157692
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/optisavour-adult-vlazhnyy-korm-dlya-sobak-c-kuricey-v-souse-85g.html,PRO PLAN®,"Opti Savour влажный корм для взрослых собак для мелких пород с курицей, в соусе, 85 г",75,93,129570
https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/korm-vlazhnyy-dlya-sobak-govyadina.html,Crave,"Корм консервированный полнорационный для собак всех пород старше 1 года с говядиной, 85 г",105,105,134304
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-royal-kanin-dlya-sobak-krupnyh-porod-ot-5-let-mesh-4-kg.html,Royal Canin,"Maxi Adult 5+ корм для собак крупных пород с 5 до 8 лет, 15 кг",9259,9259,80007
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-krupnyh-porod-s-yagnenkom.html,Grand Prix,"Корм сухой для собак крупных пород с ягненком, 2.5 кг",1279,1279,145567
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_suhoy_Royal_Kanin_dlya_shchenkov_Dgayan_starter_do_2h_mes_ochen_krupnyhporod_i_beremennyh_soba_1022056.html,Royal Canin,Giant Starter Mother & Babydog Корм сухой для щенков до 2 месяцев,9559,9559,60906
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-s-utkoy-i-kartofelem-pak-2-5kg.html,Hill's,"Science Plan Culinary Creations Сухой корм для взрослых собак средних пород для поддержания иммунитета, с уткой и картофелем, 2,5 кг",2615,2615,159183
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/suhoy-korm-hills-science-plan-dlya-vzroslyh-sobak-melkih-porod-dlya-podderzhaniya-zdorovya-kozhi-i-shersti-s-kuricey-6-kg.html,Hill's,"Science Plan Сухой корм для взрослых собак мелких пород для поддержания здоровья кожи и шерсти, с курицей, 6 кг",5757,5757,104663
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-s-yagnenkom.html,Grand Prix,"Корм сухой для собак мелких пород с ягненком, 2.5 кг",1279,1279,145561
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Eukanuba_suhoy_korm_dlya_sobak_porody_Yorkshirskiy_Terer_kuritsa.html,Eukanuba,"Breed Specific Yorkshire Terrier корм для собак мелких пород старше 1 года, 2 кг",1515,1515,45749
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-royal-kanin-dlya-shchenkov-krupnyh-porod-maksi-starter-do-2-mes-mesh-4-kg.html,Royal Canin,"Maxi Starter корм для щенков крупных пород до 2-х месяцев, беременных и кормящих сук, 4 кг",3159,3159,80145
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_Chihuahua_Junior_suhoy_korm_dlya_sobak_porody_Chihuahua.html,Royal Canin,"Chihuahua Junior корм для щенков породы чихуахуа до 8 месяцев, 500 г",569,569,42412
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Hills_suhoy_korm_dlya_shchenkov_i_beremennyh_sobak_melkihsrednih_porod_kuritsey.html,Hill's,"Science Plan Сухой корм для щенков мелких пород для поддержания здорового роста и развития, с курицей, 3 кг",2999,2999,45781
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-vseh-porod-s-indeykoy-i-yagnenkom-1-5kg.html,Brit,"Корм сухой для собак всех пород, с индейкой и ягненком, 12 кг",7883,7883,164084
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/Dr_Alders_My_Lord_konservirovannyy_korm_dlya_sobak_krolikserdtse_1230_g_1016856.html,Dr. Alder's,"Мой Лорд Классик консервы для взрослых собак, кусочки сердца и кролика в желе, 1,23 кг",465,465,46997
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/suhoy-korm-dlya-shchenkov-krupnyh-porod-s-vysokim-soderzhaniem-kuricy-3kg.html,PRO PLAN®,"Opti Start сухой корм для щенков для крупных пород с курицей, 12 кг",6260,7825,126375
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-srednih-i-krupnyh-porod-s-yagnenkom-i-risom-mesh-10kg.html,Purina ONE®,"Корм сухой для собак средних и крупных пород, с ягненком и рисом, 10 кг",3735,4149,157371
https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/korm-vlazhnyy-dlya-sobak-kuritsa.html,Crave,"Корм консервированный полнорационный для собак всех пород старше 1 года с курицей, 85 г",105,105,134306
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-royal-kanin-dlya-sobak-medium-derma-komfort-mesh-10-kg.html,Royal Canin,"Medium Dermacomfort корм для собак средних пород, склонных к кожным раздражениям, 10 кг",7917,7917,80162
https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Korm_dieticheskiy_dlya_sobak_Setaeti_Veyt_Menedgmentmesh__12_kg_1016243.html,Royal Canin,"Корм сухой для собак Сатаети Вейт Менеджмент, 1,5 кг",2325,2325,86948
https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/korm-sukhoy-dlya-sobak-nf-dlya-podderzhaniya-funktsii-pochek-pri-khronicheskoypochechnoy-nedostatochnosti.html,PRO PLAN® Veterinary Diets,Корм сухой для собак NF для поддержания функции почек при хроническойпочечной недостаточности,2649,2649,148647
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/optisavour-vlazhnyy-korm-dlya-sobak-kontrol-vesa-s-kuritsey-85g.html,PRO PLAN®,"Opti Savour влажный корм для взрослых собак для мелких и карликовых пород при склоннности к набору веса с курицей, в соусе, 85 г",75,93,129568
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_33_Junior_suhoy_korm_dlya_shchenkov_porodyabrador_Retriver.html,Royal Canin,"Labrador Retriever Junior 33 для щенков лабрадора до 15 месяцев, 12 кг",9639,9639,49398
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/korm-vlazhnyy-dlya-sobak-olenina-s-tykvoy.html,Погрызухин,"Holistic Корм влажный (консервы) для собак, оленина с тыквой, 338 гр.",279,279,122623
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-royal-kanin-dlya-sobak-srednih-porod-starshe-7-let-mesh-15-kg.html,Royal Canin,"Medium Adult 7+ корм для собак средних пород от 7 до 10 лет, 15 кг",9265,9265,80154
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-royal-kanin-medium-starter-mesh-4-kg.html,Royal Canin,"Medium Starter корм для щенков до 2-х месяцев, беременных и кормящих сук, 12 кг",8777,8777,76262
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-dlya-sobak-srednikh-porod-kuritsa-s-ovoshchami-2-kg.html,DELICANA,Корм для собак средних пород курица с овощами 2 кг,829,829,148362
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/korm-vlazhnyy-dlya-sobak-olenina-s-moroshkoy.html,Погрызухин,"Holistic Корм влажный (консервы) для собак, оленина с морошкой, 338 гр.",269,269,122621
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/suhoy-korm-dlya-shchenkov-srednih-i-melkih-porod-s-vysokim-soderzhaniem-kuricy-3kg.html,PRO PLAN®,"Opti Start сухой корм для щенков для средних и крупных пород с курицей, 12 кг",6260,7825,126378
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Duo_Delice_Adult_suhoy_korm_dlya_sobak_melkih_i_karlikovyh_porod_kuritsa.html,PRO PLAN®,"Duo Delice Сухой корм для взрослых собак мелких и карликовых пород, с высоким содержанием курицы, 2,5 кг",2265,2265,45766
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Hills_suhoy_korm_dlya_sobak_krupnyh_porod_kuritsey.html,Hill's,"Science Plan Сухой корм для взрослых собак крупных пород для поддержания здоровья суставов и мышечной массы, с курицей, 2,5 кг",2489,2489,104647
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/dog-adult-sukhoy-korm-dlya-vzroslykh-sobak-srednikh-porod-losos-i-yachmen12-kg.html,Guabi Natural,"Dog Adult Сухой корм для взрослых собак средних пород, лосось и ячмень, 12 кг",4620,9239,166331
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/Dr_Alders_My_Lord_konservirovannyy_korm_dlya_sobak_govyadinapechen_1230_g_1016855.html,Dr. Alder's,"Мой Лорд Классик консервы для взрослых собак, кусочки печени и говядиныв желе, 1,23 кг",465,465,44082
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_suhoy_korm_dlya_sobak_krupnyh_porod_s_moshchnym_teloslogeniem_yagnenok.html,PRO PLAN®,"Opti Digest сухой корм для взрослых собак для крупных пород с мощным телосложением при чувствительном пищеварении с ягненком, 14 кг",7336,9169,42366
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/suhoy-korm-dlya-shchenkov-melkih-porod-cyplenok-i-korichnevyy-ris-pak-2-5kg.html,Guabi Natural,"Natural Puppy Сухой корм для щенков мелких пород с цыпленком и коричневым рисом, 2,5 кг",996,2490,159406
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/avva-kons-800g-dlya-sobak-govyadina-yagnenok-i-golubika.html,Aвва,"Adult Консервы для взрослых собак всех пород, с говядиной, ягненком и голубикой, 800 гр.",315,315,147549
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/korm-vlazhnyy-dlya-sobak-olenina-s-klyukvoy.html,Погрызухин,"Holistic Корм влажный (консервы) для собак, оленина с клюквой, 338 гр.",269,269,122619
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/teishibo-korm-vlazhnyy-dlya-sobak-kurinoe-file-s-govyadinoy-v-zhele-80g.html,INABA CIAO,"Teishibo Корм влажный для собак, куриное филе с говядиной в желе, 80 гр.",189,189,164099
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/gurman-myasnoe-assorti-100g-dlya-sobak-s-yagnenkom.html,Четвероногий Гурман,"Консервы для собак Мясное ассорти с ягненком, 340 г",179,179,135632
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Puppyarge_suhoy_korm_dlya_shchenkov_krupnyh_porod_kuritsaris.html,PRO PLAN®,"Large Robust Puppy Сухой корм для щенков крупных пород с мощным телосложением, с высоким содержанием курицы, 12 кг",6260,7825,31746
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/teishibo-korm-vlazhnyy-dlya-sobak-kurinoe-file-s-kurinoy-pechenyu-v-zhele80g.html,INABA CIAO,"Teishibo Корм влажный для собак, куриное филе с куриной печенью в желе, 80 гр.",189,189,164101
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-royal-kanin-golden-retriver-pak-3-kg.html,Royal Canin,"Golden Retriever Adult корм для голден ретриверов старше 15 месяцев, 12 кг",9325,9325,31761
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_sobak_Royal_Kanin_Buldog_24_Edalt.html,Royal Canin,"Bulldog Adult корм для английских бульдогов старше 12 месяцев, 12 кг",9155,9155,60862
